product,year,month,campaign,seasonality,quantity,quarter,month_sin,month_cos,quarter_sin,quarter_cos,quantity_lag1,quantity_lag2,quantity_lag3,quantity_lag4,quantity_lag6,quantity_lag12,quantity_ma3,quantity_std3,quantity_min3,quantity_max3,quantity_ma6,quantity_std6,quantity_min6,quantity_max6,quantity_ma9,quantity_std9,quantity_min9,quantity_max9,quantity_ma12,quantity_std12,quantity_min12,quantity_max12,quantity_ewm3,quantity_ewm6,quantity_ewm12,quantity_volatility3,quantity_volatility6,quantity_stability_3,quantity_stability_6,trend,trend_norm,trend_squared,trend_cubed,quantity_pct_change,quantity_pct_change_smooth,quantity_diff,quantity_diff2,is_high_season,is_low_season,is_holiday_season,is_summer,is_winter,quantity_yoy,yoy_diff,yoy_growth,campaign_season_interaction,campaign_season,campaign_month,seasonality_month,campaign_high_season,seasonality_summer,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,quarter_1,quarter_2,quarter_3,quarter_4
TOPBEL LEITE CONDENSADO 50UN,2023,2,0,0,2915.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3094.0,2924.0,4009.0,4187.0,5481.0,2531.0,2977.6666666666665,100.84807054840525,2915.0,3094.0,3861.6666666666665,1203.4742484435076,2915.0,6041.0,4503.888888888889,1375.4804110241305,2915.0,6347.0,4364.083333333333,1395.0286056587013,2586.0,6347.0,3159.108485071659,3610.2565154711942,3909.5021679383535,0.033868153100326405,0.3116463310600365,100.84807054840525,1203.4742484435076,25,0.45454545454545453,625,15625,-0.05785391079508728,-0.09011847784390654,-179.0,-349.0,0,1,0,0,1,2531.0,384.0,0.15171868826550772,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL LEITE CONDENSADO 50UN,2023,3,0,0,4503.0,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,2915.0,3094.0,2924.0,4009.0,6041.0,3441.0,3504.0,869.7764080497946,2915.0,4503.0,3605.3333333333335,708.424354936125,2915.0,4503.0,4389.0,1320.4856114324002,2915.0,6347.0,4452.583333333333,1364.4972739459981,2586.0,6347.0,3831.0542425358294,3865.3260824794243,4000.8095267170684,0.24822386074480438,0.19649344164278615,869.7764080497946,708.424354936125,26,0.4727272727272727,676,17576,0.5447684391080618,0.18168468773223212,1588.0,1767.0,0,1,0,0,0,3441.0,1062.0,0.3086312118570183,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL LEITE CONDENSADO 50UN,2023,4,0,0,4995.0,2.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,4503.0,2915.0,3094.0,2924.0,4187.0,2586.0,4137.666666666667,1087.0608691942396,2915.0,4995.0,3740.0,893.6836129190232,2915.0,4995.0,4238.777777777777,1133.5690073588128,2915.0,6041.0,4653.333333333333,1236.080928016471,2915.0,6347.0,4413.0271212679145,4188.090058913875,4153.761907222135,0.2627231618128348,0.2389528376788832,1087.0608691942396,893.6836129190232,27,0.4909090909090909,729,19683,0.10926049300466345,0.1987250071058796,492.0,-1096.0,0,0,0,0,0,2586.0,2409.0,0.931554524361949,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
TOPBEL LEITE CONDENSADO 50UN,2023,5,0,0,5778.65,2.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,4995.0,4503.0,2915.0,3094.0,4009.0,5807.0,5092.216666666666,643.3576305860803,4503.0,5778.65,4034.941666666667,1229.2388947705265,2915.0,5778.65,4271.85,1177.8198090115482,2915.0,6041.0,4650.970833333333,1233.7002918895387,2915.0,6347.0,5095.838560633957,4642.535756367053,4403.744690726422,0.12634137011440605,0.3046484921765973,643.3576305860803,1229.2388947705265,28,0.509090909090909,784,21952,0.1568868868868869,0.270305272999871,783.6499999999996,291.64999999999964,0,0,0,0,0,5807.0,-28.350000000000364,-0.004882038918546644,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
TOPBEL LEITE CONDENSADO 50UN,2023,6,0,0,7583.0,2.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,5778.65,4995.0,4503.0,2915.0,2924.0,5537.0,6118.883333333334,1327.1228431585894,4995.0,7583.0,4811.441666666667,1748.825568893784,2915.0,7583.0,4443.183333333333,1527.5676179796428,2915.0,7583.0,4821.470833333333,1483.3955171188609,2915.0,7583.0,6339.419280316979,5482.6683974050375,4892.860892153127,0.21688971187421277,0.3634722584312985,1327.1228431585894,1748.825568893784,29,0.5272727272727272,841,24389,0.3122442092876365,0.19279719639306256,1804.3500000000004,1020.7000000000007,0,0,0,1,0,5537.0,2046.0,0.36951417735235687,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TOPBEL LEITE CONDENSADO 50UN,2023,7,0,1,8761.0,3.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,7583.0,5778.65,4995.0,4503.0,3094.0,6347.0,7374.216666666667,1502.0971143149634,5778.65,8761.0,5755.941666666667,2125.5059633924034,2915.0,8761.0,4951.405555555556,2089.288307122255,2915.0,8761.0,5022.6375,1831.8425732684113,2915.0,8761.0,7550.2096401584895,6419.334569575027,5487.959216437261,0.2036958204801364,0.36927163034008104,1502.0971143149634,2125.5059633924034,30,0.5454545454545454,900,27000,0.15534748780166163,0.20815952799206194,1178.0,-626.3500000000004,1,0,0,1,0,6347.0,2414.0,0.38033716716559,0,0,0,7,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TOPBEL LEITE CONDENSADO 50UN,2023,8,0,1,8202.26,3.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,8761.0,7583.0,5778.65,4995.0,2915.0,5481.0,8182.086666666667,589.259045355555,7583.0,8761.0,6637.151666666668,1780.0682825152164,4503.0,8761.0,5417.323333333334,2308.8746460451252,2915.0,8761.0,5249.409166666666,2049.277427890835,2915.0,8761.0,7876.234820079245,6928.741835410734,5905.54395236999,0.0720181867244405,0.26819762029171895,589.259045355555,1780.0682825152164,31,0.5636363636363636,961,29791,-0.06377582467754817,0.13460529080391692,-558.7399999999998,-1736.7399999999998,1,0,0,1,0,5481.0,2721.26,0.4964896916621055,0,0,0,8,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TOPBEL LEITE CONDENSADO 50UN,2023,9,0,1,6373.0,3.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,8202.26,8761.0,7583.0,5778.65,4503.0,6041.0,7778.753333333334,1249.0614166378452,6373.0,8761.0,6948.818333333334,1468.0307593564494,4995.0,8761.0,5800.545555555556,2121.972556709389,2915.0,8761.0,5277.075833333333,2063.130294239395,2915.0,8761.0,7124.617410039622,6769.9584538648105,5977.460267389992,0.16057347020960236,0.21126336722811376,1249.0614166378452,1468.0307593564494,32,0.5818181818181818,1024,32768,-0.22301902158673348,-0.043815786154206414,-1829.2600000000002,-1270.5200000000004,1,0,0,0,0,6041.0,332.0,0.05495778844562159,0,0,0,9,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
TOPBEL LEITE CONDENSADO 50UN,2023,10,1,1,4463.0,4.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,6373.0,8202.26,8761.0,7583.0,4995.0,4187.0,6346.086666666667,1869.7752759445032,4463.0,8202.26,6860.151666666668,1618.0412598004643,4463.0,8761.0,5952.656666666667,1945.4285970320277,2915.0,8761.0,5300.075833333333,2051.3782254220223,2915.0,8761.0,5793.808705019811,6110.827467046293,5744.466380099224,0.2946343745611999,0.23586085824639894,1869.7752759445032,1618.0412598004643,33,0.6,1089,35937,-0.2997018672524714,-0.19549890450558408,-1910.0,-80.73999999999978,1,0,0,0,0,4187.0,276.0,0.0659183186052066,1,1,10,10,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TOPBEL LEITE CONDENSADO 50UN,2023,11,1,0,3988.0,4.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,4463.0,6373.0,8202.26,8761.0,5778.65,4009.0,4941.333333333333,1262.4018113633008,3988.0,6373.0,6561.709999999999,1981.6908115546196,3988.0,8761.0,6071.878888888889,1760.0472919103947,3988.0,8761.0,5298.325833333333,2052.5883503538485,2915.0,8761.0,4890.904352509906,5504.305333604496,5474.240783160882,0.2554779704593836,0.3020082892347604,1262.4018113633008,1981.6908115546196,34,0.6181818181818182,1156,39304,-0.10643065202778401,-0.20971718028899602,-475.0,1435.0,0,0,0,0,0,4009.0,-21.0,-0.005238214018458469,0,0,11,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TOPBEL LEITE CONDENSADO 50UN,2023,12,1,0,1589.84,4.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,3988.0,4463.0,6373.0,8202.26,7583.0,2924.0,3346.9466666666667,1540.1214655128156,1589.84,4463.0,5562.849999999999,2732.2380056722745,1589.84,8761.0,5748.194444444444,2276.688351955045,1589.84,8761.0,5187.145833333333,2222.0265197765193,1589.84,8761.0,3240.372176254953,4385.886666860354,4876.640662674592,0.46015715782130245,0.4911579506318299,1540.1214655128156,2732.2380056722745,35,0.6363636363636364,1225,42875,-0.6013440320962888,-0.3358255171255145,-2398.16,-1923.1599999999999,0,0,1,0,1,2924.0,-1334.16,-0.45627906976744187,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TOPBEL LEITE CONDENSADO 50UN,2024,1,1,0,2746.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,1589.84,3988.0,4463.0,6373.0,8761.0,3094.0,2774.6133333333332,1199.3360198598818,1589.84,3988.0,4560.349999999999,2408.4046835280838,1589.84,8202.26,5498.305555555556,2483.705606433214,1589.84,8761.0,5158.145833333333,2253.8706484722443,1589.84,8761.0,2993.1860881274765,3917.3476191859672,4548.849791493885,0.43225339021168663,0.5281183864238674,1199.3360198598818,2408.4046835280838,36,0.6545454545454545,1296,46656,0.727217833241081,0.00648104970566965,1156.16,3554.3199999999997,0,1,1,0,1,3094.0,-348.0,-0.11247575953458307,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL LEITE CONDENSADO 50UN,2024,2,1,0,3241.68,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,2746.0,1589.84,3988.0,4463.0,8202.26,2915.0,2525.84,847.6418262450296,1589.84,3241.68,3733.5866666666666,1635.6174407809044,1589.84,6373.0,5216.42,2589.618191162551,1589.84,8761.0,5185.369166666666,2226.115790558067,1589.84,8761.0,3117.433044063738,3724.2997279899764,4347.746746648672,0.33558809197931366,0.43808208749609073,847.6418262450296,1635.6174407809044,37,0.6727272727272727,1369,50653,0.18050983248361252,0.10212787787613516,495.67999999999984,-660.4800000000002,0,1,0,0,1,2915.0,326.67999999999984,0.11206861063464832,0,0,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL LEITE CONDENSADO 50UN,2024,3,1,0,3259.0,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,3241.68,2746.0,1589.84,3988.0,6373.0,4503.0,3082.226666666667,291.3095846918568,2746.0,3259.0,3214.5866666666666,1001.8768210646836,1589.84,4463.0,4735.975555555556,2495.0533408682427,1589.84,8761.0,5081.702499999999,2288.862675018574,1589.84,8761.0,3188.2165220318693,3591.3569485642693,4180.247247164261,0.09451270662287116,0.3116658298416853,291.3095846918568,1001.8768210646836,38,0.6909090909090909,1444,54872,0.005342908615285857,0.30435685811332674,17.320000000000164,-478.3599999999997,0,1,0,0,0,4503.0,-1244.0,-0.27626027093049077,0,0,3,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL LEITE CONDENSADO 50UN,2024,4,1,0,5199.97,2.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,3259.0,3241.68,2746.0,1589.84,4463.0,4995.0,3900.2166666666667,1125.652717863437,3241.68,5199.97,3337.4149999999995,1209.2539977647416,1589.84,5199.97,4340.305555555556,2012.7035833743078,1589.84,8202.26,5098.783333333333,2288.921632076528,1589.84,8761.0,4194.093261015934,4050.9606775459065,4337.1276706774515,0.2886128679680454,0.36233252315481945,1125.652717863437,1209.2539977647416,39,0.7090909090909091,1521,59319,0.5955722614298866,0.2604750008429286,1940.9700000000003,1923.65,0,0,0,0,0,4995.0,204.97000000000025,0.04103503503503508,0,0,4,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
TOPBEL LEITE CONDENSADO 50UN,2024,5,1,0,4134.0,2.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,5199.97,3259.0,3241.68,2746.0,3988.0,5778.65,4197.656666666667,972.0495170686224,3259.0,5199.97,3361.748333333333,1226.3123834393405,1589.84,5199.97,3888.2766666666666,1400.7455389898626,1589.84,6373.0,4961.729166666667,2293.745778817848,1589.84,8761.0,4164.046630507967,4074.6861982470764,4305.877259803998,0.23156956231975992,0.36478411286171253,972.0495170686224,1226.3123834393405,40,0.7272727272727273,1600,64000,-0.20499541343507754,0.13197325220336523,-1065.9700000000003,-3006.9400000000005,0,0,0,0,0,5778.65,-1644.6499999999996,-0.2846079966774246,0,0,5,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
TOPBEL LEITE CONDENSADO 50UN,2024,6,1,0,5309.59,2.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,4134.0,5199.97,3259.0,3241.68,1589.84,7583.0,4881.1866666666665,649.399778436474,4134.0,5309.59,3981.7066666666665,1083.2865101286343,2746.0,5309.59,3770.1200000000003,1194.641007133524,1589.84,5309.59,4772.278333333334,2146.735653687978,1589.84,8761.0,4736.818315253984,4427.515855890769,4460.294604449537,0.13304137349861797,0.2720658754693049,649.399778436474,1083.2865101286343,41,0.7454545454545455,1681,68921,0.28437106918238997,0.2249826390590666,1175.5900000000001,2241.5600000000004,0,0,0,1,0,7583.0,-2273.41,-0.29980350784649873,0,0,6,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TOPBEL LEITE CONDENSADO 50UN,2024,7,1,1,5952.0,3.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,5309.59,4134.0,5199.97,3259.0,2746.0,8761.0,5131.863333333334,921.9387593725198,4134.0,5952.0,4516.04,1141.0136284725124,3241.68,5952.0,3935.5644444444447,1389.7620277237318,1589.84,5952.0,4538.195000000001,1796.9043134412125,1589.84,8202.26,5344.409157626992,4863.082754207691,4689.787742226531,0.1796499048180394,0.25265799870517364,921.9387593725198,1141.0136284725124,42,0.7636363636363637,1764,74088,0.12099050962503699,0.06678872179078339,642.4099999999999,-533.1800000000003,1,0,0,1,0,8761.0,-2809.0,-0.3206254993722178,1,1,7,7,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TOPBEL LEITE CONDENSADO 50UN,2024,8,1,1,4569.0,3.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,5952.0,5309.59,4134.0,5199.97,3241.68,8202.26,5276.863333333334,692.0805777027275,4569.0,5952.0,4737.259999999999,958.6179764014489,3259.0,5952.0,4000.1200000000003,1405.9023920333163,1589.84,5952.0,4235.423333333333,1381.469726791877,1589.84,6373.0,4956.7045788134965,4779.059110148351,4671.205012653219,0.13115378094614177,0.2023570537402315,692.0805777027275,958.6179764014489,43,0.7818181818181819,1849,79507,-0.23235887096774188,0.05766756927989528,-1383.0,-2025.4099999999999,1,0,0,1,0,8202.26,-3633.26,-0.4429584041471497,1,1,8,8,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TOPBEL LEITE CONDENSADO 50UN,2024,9,1,1,3089.84,3.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,4569.0,5952.0,5309.59,4134.0,3259.0,6373.0,4536.946666666667,1431.3491986700315,3089.84,5952.0,4709.066666666667,1011.8016572365727,3089.84,5952.0,4166.786666666667,1150.0897947225692,2746.0,5952.0,3961.8266666666664,1237.2223362349985,1589.84,5952.0,4023.2722894067483,4296.425078677393,4427.918087629646,0.3154873318626987,0.21486246189688815,1431.3491986700315,1011.8016572365727,44,0.8,1936,85184,-0.3237382359378419,-0.14503553242684866,-1479.1599999999999,-96.15999999999985,1,0,0,0,0,6373.0,-3283.16,-0.5151671112505884,1,1,9,9,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
TOPBEL LEITE CONDENSADO 50UN,2024,10,1,1,2658.0,4.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3089.84,4569.0,5952.0,5309.59,5199.97,4463.0,3438.9466666666667,1002.191023973644,2658.0,4569.0,4285.405,1265.5169781200125,2658.0,5952.0,4157.0088888888895,1163.9691950546255,2658.0,5952.0,3811.41,1279.744199773746,1589.84,5952.0,3340.636144703374,3828.3036276267094,4155.622997225085,0.29142383442225833,0.29530860633242656,1002.191023973644,1265.5169781200125,45,0.8181818181818182,2025,91125,-0.13976128213758643,-0.23195279634772314,-431.84000000000015,1047.3199999999997,1,0,0,0,0,4463.0,-1805.0,-0.4044364777055792,1,1,10,10,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TOPBEL LEITE CONDENSADO 50UN,2024,11,1,0,2668.0,4.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,2658.0,3089.84,4569.0,5952.0,4134.0,3988.0,2805.28,246.48690675167256,2658.0,3089.84,4041.0716666666667,1431.2616045212262,2658.0,5952.0,4093.266666666667,1233.9645028626235,2658.0,5952.0,3701.41,1319.3042169471548,1589.84,5952.0,3004.318072351687,3496.7883054476497,3926.757920728918,0.08786534918142665,0.35417872351217716,246.48690675167256,1431.2616045212262,46,0.8363636363636363,2116,97336,0.003762227238525151,-0.1532457636123008,10.0,441.84000000000015,0,0,0,0,0,3988.0,-1320.0,-0.33099297893681046,0,0,11,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TOPBEL LEITE CONDENSADO 50UN,2024,12,1,0,1567.0,4.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,2668.0,2658.0,3089.84,4569.0,5309.59,1589.84,2297.6666666666665,632.795648952599,1567.0,2668.0,3417.3066666666673,1576.0675176738698,1567.0,5952.0,3905.266666666667,1481.100669882031,1567.0,5952.0,3699.5066666666667,1322.6397330018299,1567.0,5952.0,2285.6590361758435,2945.420218176893,3563.7182406167767,0.2754079423847087,0.46120166300767157,632.795648952599,1576.0675176738698,47,0.8545454545454545,2209,103823,-0.4126686656671664,-0.1828892401887423,-1101.0,-1111.0,0,0,1,0,1,1589.84,-22.839999999999918,-0.01436622553212897,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TOPBEL LEITE CONDENSADO 50UN,2025,1,1,1,1744.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,1567.0,2668.0,2658.0,3089.84,5952.0,2746.0,1993.0,591.2283822686522,1567.0,2668.0,2715.9733333333334,1081.112236664942,1567.0,4569.0,3521.27,1549.8794097283828,1567.0,5952.0,3616.0066666666667,1416.5996052155917,1567.0,5952.0,2014.8295180879218,2602.157298697781,3283.761588214196,0.2966524747961125,0.39805701455031783,591.2283822686522,1081.112236664942,48,0.8727272727272727,2304,110592,0.11295469049138473,-0.09865058264575192,177.0,1278.0,0,1,1,0,1,2746.0,-1002.0,-0.36489439184268024,1,1,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL LEITE CONDENSADO 50UN,2025,2,1,1,2192.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1744.0,1567.0,2668.0,2658.0,4569.0,3241.68,1834.3333333333333,322.14334283567143,1567.0,2192.0,2319.806666666667,590.4524369216143,1567.0,3089.84,3305.492222222222,1588.6114106805492,1567.0,5952.0,3528.5333333333333,1473.096749932131,1567.0,5952.0,2103.4147590439607,2484.9694990698436,3115.798266950473,0.17561875858750034,0.2545265712896826,322.14334283567143,590.4524369216143,49,0.8909090909090909,2401,117649,0.25688073394495414,-0.014277747076942257,448.0,271.0,0,1,0,0,1,3241.68,-1049.6799999999998,-0.32380740850423234,1,1,2,2,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL LEITE CONDENSADO 50UN,2025,3,1,1,2784.0,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,2192.0,1744.0,1567.0,2668.0,3089.84,3259.0,2240.0,521.6588923808426,1744.0,2784.0,2268.8333333333335,519.6354170634185,1567.0,2784.0,3024.8711111111106,1402.5112332923077,1567.0,5952.0,3488.9500000000003,1487.3109953139656,1567.0,5952.0,2443.7073795219803,2570.406785049888,3064.7523797273234,0.23288343409859047,0.22903199165360394,521.6588923808426,519.6354170634185,50,0.9090909090909091,2500,125000,0.27007299270072993,0.21330280571235652,592.0,144.0,0,1,0,0,0,3259.0,-475.0,-0.14575023013194233,1,1,3,3,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL LEITE CONDENSADO 50UN,2025,4,1,1,2662.83,2.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,2784.0,2192.0,1744.0,1567.0,2658.0,5199.97,2546.2766666666666,312.7371254477807,2192.0,2784.0,2269.6383333333333,520.3621093206854,1567.0,2784.0,2659.4077777777775,873.0135507221194,1567.0,4569.0,3277.521666666667,1399.7238525368523,1567.0,5952.0,2553.26868976099,2596.813417892777,3002.9181674615816,0.1228213451985896,0.22927093787513225,312.7371254477807,520.3621093206854,51,0.9272727272727272,2601,132651,-0.04352370689655172,0.16114333991637772,-121.17000000000007,-713.1700000000001,0,0,0,0,0,5199.97,-2537.1400000000003,-0.4879143533520386,1,1,4,4,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
TOPBEL LEITE CONDENSADO 50UN,2025,5,0,0,4505.0,2.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,2662.83,2784.0,2192.0,1744.0,2668.0,4134.0,3317.2766666666666,1030.381278766914,2662.83,4505.0,2575.805,1061.094267325013,1567.0,4505.0,2652.2966666666666,855.6017153442353,1567.0,4505.0,3308.4383333333335,1424.243765428028,1567.0,5952.0,3529.134344880495,3142.009584209127,3234.0076801597997,0.3106105948655415,0.41194666029649496,1030.381278766914,1061.094267325013,52,0.9454545454545454,2704,140608,0.6918090903287104,0.30611945871096313,1842.17,1963.3400000000001,0,0,0,0,0,4134.0,371.0,0.08974358974358974,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
TOPBEL LEITE CONDENSADO 50UN,2025,6,0,0,4647.0,2.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,4505.0,2662.83,2784.0,2192.0,1567.0,5309.59,3938.2766666666666,1106.8487474055978,2662.83,4647.0,3089.138333333334,1210.0165084893156,1744.0,4647.0,2825.3144444444447,1082.497991858542,1567.0,4647.0,3253.2225,1350.5462605393493,1567.0,5952.0,4088.0671724402473,3572.0068458636615,3451.391113981369,0.28104900724062837,0.39170033126475357,1106.8487474055978,1210.0165084893156,53,0.9636363636363636,2809,148877,0.031520532741398544,0.22660197205785268,142.0,-1700.17,0,0,0,1,0,5309.59,-662.5900000000001,-0.1247911797332751,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TOPBEL LEITE CONDENSADO 50UN,2025,7,1,1,5964.0,3.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,4647.0,4505.0,2662.83,2784.0,1744.0,5952.0,5038.666666666667,804.5012947990456,4505.0,5964.0,3792.471666666667,1470.2425346917,2192.0,5964.0,3192.647777777778,1499.3066777829156,1567.0,5964.0,3254.2225,1352.7288877210399,1567.0,5964.0,5026.033586220124,4255.433461331187,3837.946327215004,0.15966551233111514,0.3876739667204809,804.5012947990456,1470.2425346917,54,0.9818181818181818,2916,157464,0.2834086507424145,0.3355794246041747,1317.0,1175.0,1,0,0,1,0,5952.0,12.0,0.0020161290322580645,1,1,7,7,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TOPBEL LEITE CONDENSADO 50UN,2025,8,1,1,4448.0,3.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,5964.0,4647.0,4505.0,2662.83,2192.0,4569.0,5019.666666666667,823.8472754906342,4448.0,5964.0,4168.471666666667,1251.2407757169183,2662.83,5964.0,3390.4255555555555,1538.3421912493259,1567.0,5964.0,3244.1391666666664,1342.4494113404553,1567.0,5964.0,4737.016793110062,4310.452472379419,3931.800738412696,0.1641239010871839,0.3001677535012436,823.8472754906342,1251.2407757169183,55,1.0,3025,166375,-0.2541918175720993,0.020245788637238176,-1516.0,-2833.0,1,0,0,1,0,4569.0,-121.0,-0.026482818997592472,1,1,8,8,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TOPBEL TRADICIONAL 50UN,2021,1,0,0,14706.39,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,14706.39,14706.39,14706.39,14706.39,14706.39,14706.39,14706.39,4127.65805343054,14706.39,14706.39,14706.39,4127.65805343054,14706.39,14706.39,14706.39,4127.65805343054,14706.39,14706.39,14706.39,4127.65805343054,14706.39,14706.39,14706.39,14706.39,14706.39,0.3501666825813308,0.3501666825813308,4127.65805343054,4127.65805343054,0,0.0,0,0,-0.39692881801720203,-0.39692881801720203,-5837.389999999999,9985.39,0,1,1,0,1,14706.39,-2493.4399999999987,-0.16954806720072016,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL TRADICIONAL 50UN,2021,2,0,0,8869.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,14706.39,14706.39,14706.39,14706.39,14706.39,14706.39,11787.695,4127.65805343054,8869.0,14706.39,11787.695,4127.65805343054,8869.0,14706.39,11787.695,4127.65805343054,8869.0,14706.39,11787.695,4127.65805343054,8869.0,14706.39,11787.695,13038.564285714285,13808.33,0.3501666825813308,0.3501666825813308,4127.65805343054,4127.65805343054,1,0.01818181818181818,1,1,-0.39692881801720203,-0.39692881801720203,-5837.389999999999,9985.39,0,1,0,0,1,14706.39,-2493.4399999999987,-0.16954806720072016,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL TRADICIONAL 50UN,2021,3,0,0,13017.0,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,8869.0,14706.39,14706.39,14706.39,14706.39,14706.39,12197.463333333333,3003.749450941828,8869.0,14706.39,12197.463333333333,3003.749450941828,8869.0,14706.39,12197.463333333333,3003.749450941828,8869.0,14706.39,12197.463333333333,3003.749450941828,8869.0,14706.39,12402.3475,13032.40306122449,13686.586923076922,0.24626017466542863,0.24626017466542863,3003.749450941828,3003.749450941828,2,0.03636363636363636,4,8,0.4676964708535347,0.03538382641816634,4148.0,9985.39,0,1,0,0,0,14706.39,-2493.4399999999987,-0.16954806720072016,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
